time,running_avg_rt_ms
19.1348,114.5452
19.2196,114.3756
19.2737,114.2645
19.3062,114.2278
19.3272,114.2377
19.3325,114.1611
19.3737,114.1769
19.3838,114.1972
19.4735,114.2628
19.4942,114.2773
19.5824,114.1621
19.5888,114.0142
19.6821,114.0442
19.6858,113.8116
19.7075,113.5926
19.7807,113.4123
19.8944,113.2633
19.9330,113.1598
19.9647,113.0672
19.9739,112.9129
20.0267,112.7561
20.0427,112.5837
20.0617,112.4131
20.0767,112.1978
20.1769,112.0198
20.3042,111.9199
20.3604,111.9404
20.3716,111.9487
20.3788,111.9205
20.4191,111.9730
20.4584,112.0577
20.5082,112.1085
20.5690,112.2728
20.5814,112.4618
20.6469,112.2311
20.6698,112.0264
20.7637,111.8809
20.7850,111.7661
20.8489,111.7733
21.0135,112.0749
21.0357,112.4178
21.0549,112.7497
21.1342,113.1183
21.1435,113.4823
21.1449,113.8311
21.1858,114.1878
21.2244,114.5164
21.3288,114.7493
21.3393,114.7559
21.4118,114.7437
21.4441,114.7392
21.4514,114.7397
21.6034,115.0511
21.6462,115.2164
21.6636,115.3956
21.7210,115.5948
21.7419,115.6688
21.7664,115.7502
21.7765,115.8249
21.7974,115.8418
21.8118,115.6400
21.8323,115.4434
21.9158,115.2731
21.9277,115.1129
21.9328,114.9431
21.9989,114.7282
22.0355,114.5754
22.0423,114.3958
22.1704,114.1737
22.1868,113.9433
22.1990,113.7238
22.2151,113.5176
22.2347,113.2932
22.3008,113.1799
22.3239,113.0959
22.3419,112.9184
22.5967,112.7647
22.6531,112.6932
22.6564,112.5999
22.6913,112.5114
22.6976,112.4129
22.7107,112.2257
22.7861,112.0837
22.8387,112.0467
22.8588,111.9406
22.8627,111.8021
22.8959,111.6303
23.0565,111.4224
23.1006,111.2401
23.1514,111.0525
23.1866,110.9054
23.1944,110.7554
23.2812,110.7125
23.2990,110.6956
23.3247,110.7133
23.3346,110.7434
23.3665,110.8225
23.3745,110.8299
23.4439,110.9136
23.4461,110.8688
23.4485,110.8199
23.5166,110.7673
23.5714,110.7239
23.5767,110.5279
23.7133,110.3622
23.8303,110.2459
23.8581,110.1354
23.8685,109.9902
23.9306,109.8669
23.9505,109.7682
23.9541,109.6704
23.9971,109.5543
24.0084,109.4125
24.0809,109.3832
24.0952,109.3449
24.1149,109.2883
24.1589,109.2899
24.2210,109.3372
24.2349,109.3674
24.2747,109.3836
24.2814,109.3903
24.3257,109.2948
24.4249,109.2635
24.5117,109.2771
24.6362,109.4802
24.6826,109.7515
24.7303,110.0945
24.7908,110.5453
24.8086,110.8993
24.8508,111.2200
24.8967,111.5967
24.9124,111.8269
24.9366,112.0993
24.9540,112.3160
24.9554,112.5332
24.9616,112.7340
24.9708,112.7555
25.0098,112.8340
25.0256,112.8900
25.0819,112.9982
25.0930,112.9868
25.1122,112.9832
25.1285,112.9486
25.1926,112.9284
25.2167,112.8283
25.2730,112.7457
25.2763,112.6238
25.3039,112.4401
25.3939,112.3402
25.4411,112.1569
25.5273,111.9697
25.5955,111.8766
25.6464,111.7722
25.7472,111.8249
25.7480,111.6775
25.7758,111.5134
25.8534,111.3944
25.8812,111.2493
26.0146,111.0923
26.0771,111.0152
26.2768,110.9656
26.3121,110.9140
26.3145,110.8394
26.3333,110.6560
26.4224,110.5977
26.4913,110.5877
26.5492,110.6277
26.5791,110.6896
26.5823,110.7427
26.6635,110.9169
26.6737,111.0974
26.7039,111.2753
26.7539,111.4527
26.7584,111.6273
26.7667,111.8090
26.8142,112.0338
26.8400,112.2348
26.8588,112.4357
26.8817,112.6324
26.8845,112.7908
26.9007,112.9414
26.9122,113.1092
26.9234,113.2769
26.9809,113.4809
26.9972,113.6742
27.0088,113.8778
27.0109,113.9096
27.0747,113.9026
27.1925,114.0879
27.2543,114.3444
27.3271,114.6895
27.3967,115.0781
27.4387,115.5226
27.4490,115.8641
27.4720,116.1997
27.4759,116.4429
27.4843,116.6516
27.4966,116.8206
27.5868,117.1265
27.6698,117.5022
27.7095,117.8898
27.7982,118.3426
27.8075,118.4745
27.8450,118.6324
27.8520,118.7884
27.9354,118.8490
27.9510,118.8722
27.9642,118.8573
27.9937,118.8629
28.0122,118.7412
28.0243,118.6080
28.1261,118.4364
28.2022,118.3756
28.2099,118.3034
28.2576,118.3052
28.3253,118.3715
28.3696,118.4462
28.4321,118.5077
28.4382,118.5784
28.4445,118.6094
28.4812,118.6136
28.4904,118.4556
28.5583,118.2900
28.7082,118.2026
28.7597,118.1851
28.7855,118.2043
28.8108,118.0619
28.8533,117.9538
28.8738,117.8001
28.9548,117.6636
28.9659,117.5301
29.0537,117.4909
29.0677,117.4506
29.1549,117.3333
29.2813,117.2726
29.3243,117.2604
29.3507,117.2749
29.3584,117.3005
29.3644,117.1844
29.3770,117.0495
29.4158,116.9222
29.4248,116.7948
29.4747,116.7370
29.5441,116.7099
29.5574,116.5882
29.5678,116.4597
29.5834,116.3385
29.5914,116.2138
29.6627,116.1175
29.6757,115.9861
29.7218,115.8302
29.8323,115.7790
29.8350,115.6573
29.8757,115.5792
29.9365,115.4718
29.9435,115.3510
29.9594,115.1843
30.0166,115.0354
30.0945,114.8991
30.1496,114.7527
30.2841,114.6078
30.3418,114.5399
30.4582,114.5967
30.4634,114.5435
30.5281,114.5102
30.6705,114.5908
30.6893,114.6879
30.7344,114.8187
30.7677,114.9055
30.8196,115.0525
30.8388,115.2051
30.8733,115.3681
30.9056,115.5502
30.9091,115.7100
30.9334,115.8661
30.9687,116.0491
30.9710,116.2029
30.9777,116.3251
31.0674,116.5748
31.0695,116.7858
31.0870,117.0120
31.0956,117.2014
31.1065,117.3378
31.1321,117.4772
31.1640,117.6302
31.1800,117.7723
31.3310,118.0623
31.3789,118.3918
31.4112,118.6174
31.4240,118.8304
31.4583,119.0084
31.4767,119.0956
31.5338,119.1904
31.6042,119.3392
31.6162,119.4652
31.6291,119.6074
31.6435,119.7647
31.6530,119.9139
31.6652,119.9585
31.7220,120.0785
31.7339,120.1881
31.7457,120.2825
31.7788,120.3971
31.8624,120.5802
31.8884,120.7316
31.8999,120.8742
31.9311,121.0222
31.9662,121.1947
32.0194,121.4173
32.0412,121.6272
32.0717,121.8365
32.0878,122.0168
32.0996,122.1739
32.1098,122.3350
32.1167,122.4857
32.1187,122.6284
32.1547,122.6818
32.1803,122.7304
32.1994,122.7816
32.2114,122.7823
32.2289,122.7759
32.2366,122.7185
32.2445,122.6259
32.4369,122.5367
32.4482,122.3945
32.4958,122.2691
32.5903,122.2700
32.6005,122.2602
32.6305,122.2762
32.6575,122.1450
32.7291,122.0140
32.7873,121.8568
32.9211,121.6977
32.9810,121.5715
32.9993,121.4166
33.0381,121.2614
33.1191,121.1483
33.1987,121.0435
33.2940,120.8846
33.4665,120.7459
33.4985,120.6283
33.5299,120.5232
33.5459,120.4129
33.5702,120.2688
33.5794,120.1185
33.6241,120.0110
33.6408,119.9158
33.6672,119.7646
33.8125,119.7056
33.8922,119.5573
33.9840,119.4161
34.0059,119.3006
34.0409,119.1605
34.1024,119.0701
34.1329,119.0038
34.1359,118.8936
34.1788,118.8359
34.1918,118.7158
34.2077,118.6126
34.2615,118.4755
34.3518,118.4200
34.3915,118.4124
34.4224,118.4029
34.4295,118.2869
34.4476,118.1877
34.4885,118.0726
34.5330,117.9412
34.5693,117.8437
34.5857,117.6995
34.6151,117.5888
34.6279,117.4506
34.6443,117.3034
34.8625,117.2730
34.9120,117.2970
35.0476,117.4850
35.0510,117.6594
35.1127,117.8163
35.1243,117.9779
35.1512,118.1154
35.1725,118.2663
35.2968,118.5399
35.3817,118.8929
35.4053,119.2698
35.4859,119.7122
35.4999,120.1444
35.5107,120.5331
35.6292,121.0157
35.6531,121.5218
35.6740,121.9619
35.6975,122.4012
35.7172,122.8421
35.7914,123.3690
35.8272,123.9305
35.8410,124.5023
35.8604,125.0033
35.8788,125.5004
35.8818,125.7826
35.9230,126.1047
35.9701,126.4331
35.9751,126.6776
36.0437,126.9924
36.0699,127.2757
36.1384,127.6175
36.1657,127.9705
36.1794,128.3323
36.1858,128.6595
36.1989,128.9774
36.2192,129.2973
36.2382,129.5613
36.2473,129.8286
36.3059,130.1584
36.3078,130.4737
36.3253,130.7253
36.3331,130.9194
36.3705,131.1199
36.3777,131.2658
36.4094,131.4231
36.4302,131.5952
36.4627,131.7953
36.4904,131.9338
36.5119,132.0825
36.5368,132.1580
36.5618,132.2616
36.6215,132.4319
36.6689,132.6007
36.6714,132.6562
36.6770,132.6719
36.7319,132.7328
36.7733,132.7753
36.8007,132.7204
36.8214,132.5892
36.8378,132.4726
36.8637,132.3596
36.8821,132.2364
36.9827,132.1844
37.0258,132.0493
37.0797,131.9032
37.1283,131.7804
37.1780,131.6450
37.2900,131.5480
37.3041,131.4422
37.3682,131.3031
37.4235,131.1818
37.4723,131.0955
37.5121,131.0448
37.5170,130.9077
37.5184,130.7620
37.5413,130.6249
37.6447,130.5275
37.6506,130.4249
37.6696,130.3190
37.6720,130.1852
37.6869,130.0487
37.7189,129.9254
37.7655,129.8024
37.8151,129.7265
37.8416,129.6476
37.8567,129.5308
38.0992,129.5646
38.1219,129.6061
38.1459,129.6370
38.1832,129.7099
38.1902,129.7220
38.1969,129.7012
38.2152,129.6942
38.2591,129.6859
38.3179,129.6427
38.3645,129.5131
38.4004,129.3885
38.5317,129.3498
38.5903,129.3042
38.6055,129.2536
38.6114,129.1761
38.6230,129.0757
38.6408,128.9411
38.6540,128.8085
38.7147,128.7365
38.7442,128.6943
38.7495,128.6133
38.8322,128.5412
38.8329,128.4693
39.0266,128.4204
39.1266,128.2921
39.1967,128.1790
39.2862,128.1571
39.3484,128.1214
39.3515,128.0027
39.4054,127.8944
39.4443,127.8099
39.5011,127.6900
39.5256,127.5611
39.5338,127.4225
39.5538,127.3040
39.5951,127.1963
39.6099,127.1008
39.6885,127.0715
39.7093,127.0409
39.8037,127.1122
39.8428,127.2111
39.8851,127.2742
39.9523,127.3794
39.9912,127.5141
40.0239,127.5773
40.1155,127.7324
40.1177,127.8875
40.1580,128.0770
40.1715,128.2341
40.2310,128.3429
40.2358,128.4356
40.2744,128.5642
40.3175,128.6664
40.3238,128.7591
40.3518,128.7980
40.3559,128.8316
40.3814,128.8897
40.4200,128.9813
40.4287,129.0318
40.4700,129.0888
40.5101,129.1069
40.5293,129.1278
40.5489,129.0316
40.5606,128.9335
40.6956,128.8160
40.7496,128.7384
40.7652,128.6455
40.7895,128.5447
40.8172,128.4288
40.8443,128.3202
40.8518,128.2126
40.8832,128.1367
40.9255,128.0147
41.0008,127.9129
41.0057,127.7861
41.0502,127.6707
41.1028,127.5687
41.1236,127.4544
41.1577,127.3540
41.1825,127.2441
41.2163,127.1604
41.2201,127.0808
41.2759,126.9951
41.2825,126.9096
41.3072,126.8056
41.3672,126.7122
41.4952,126.5832
41.5112,126.4593
41.6403,126.4650
41.6689,126.4407
41.7569,126.4328
41.7985,126.3750
41.8282,126.2812
41.9553,126.2464
41.9790,126.2329
41.9883,126.1621
42.0132,126.1031
42.0674,126.0045
42.0812,125.8990
42.0858,125.7839
42.1267,125.6568
42.1671,125.5380
42.2860,125.4978
42.2941,125.4600
42.3074,125.3806
42.3290,125.2894
42.3776,125.1863
42.4022,125.0819
42.4674,125.0141
42.4763,124.9250
42.4807,124.8150
42.4817,124.6971
42.5040,124.5792
42.5153,124.4730
42.5768,124.4273
42.6728,124.4295
42.6857,124.4130
42.6924,124.3554
42.7287,124.2622
42.7436,124.1430
42.7877,124.0418
42.8335,123.9215
42.9273,123.8711
42.9304,123.7777
42.9511,123.6745
43.0467,123.5956
43.0746,123.5363
43.0790,123.4805
43.1330,123.3647
43.1715,123.2612
43.2823,123.2376
43.3189,123.2159
43.3275,123.1994
43.4186,123.2353
43.4387,123.2773
43.4448,123.3142
43.4511,123.3007
43.4812,123.3084
43.5169,123.2126
43.5681,123.1014
43.6095,122.9831
43.6974,122.9493
43.7283,122.9190
43.7468,122.8592
43.7502,122.7852
43.7762,122.6963
43.7880,122.6069
43.7936,122.5032
43.8872,122.4401
43.8889,122.3287
43.9238,122.2509
43.9434,122.1924
43.9826,122.0981
44.0262,122.0337
44.0652,121.9950
44.0741,121.8967
44.0900,121.7832
44.1127,121.6665
44.1733,121.5925
44.2083,121.5124
44.3108,121.4946
44.3517,121.4123
44.3894,121.3470
44.4526,121.2465
44.5061,121.1516
44.5405,121.0552
44.5647,120.9807
44.5982,120.8904
44.6892,120.8474
44.7148,120.7889
44.7632,120.7521
44.7760,120.6761
44.8045,120.5819
44.9672,120.4762
45.0104,120.4054
45.0374,120.3077
45.0729,120.2015
45.1653,120.0988
45.2793,120.0246
45.2855,119.9498
45.3440,119.9083
45.4122,119.8926
45.4240,119.8608
45.4853,119.8499
45.5051,119.8432
45.5213,119.8313
45.5573,119.8304
45.6007,119.8284
45.6103,119.8136
45.6363,119.7160
45.6562,119.6072
45.6659,119.5038
45.7265,119.4391
45.8969,119.3647
45.9150,119.2569
45.9763,119.1903
46.0277,119.1662
46.0302,119.1403
46.1274,119.1807
46.1414,119.2242
46.1567,119.2716
46.1832,119.2228
46.1876,119.1643
46.2612,119.1729
46.4083,119.2852
46.4702,119.4103
46.5439,119.5925
46.5783,119.7937
46.5978,120.0100
46.6236,120.2318
46.6465,120.4066
46.6627,120.5758
46.6697,120.7203
46.7198,120.8669
46.7619,121.0355
46.7644,121.1478
46.7675,121.2554
46.7742,121.3681
46.8078,121.4941
46.8125,121.5660
46.8271,121.5785
46.8317,121.5796
46.8715,121.5990
46.9276,121.6386
46.9355,121.6615
47.0109,121.7509
47.0428,121.8540
47.0499,121.9568
47.0537,122.0422
47.0976,122.1025
47.1290,122.1412
47.1474,122.1947
47.2091,122.2695
47.2603,122.3760
47.3608,122.5685
47.3844,122.7731
47.4012,122.9888
47.4525,123.2008
47.4625,123.3382
47.4774,123.4746
47.4933,123.6072
47.5597,123.7755
47.5691,123.8970
47.8039,124.2138
47.8479,124.4758
47.8874,124.7717
47.9227,125.0168
47.9292,125.2035
47.9529,125.3789
47.9611,125.5411
47.9671,125.6354
47.9763,125.6869
47.9813,125.7054
48.0905,125.8112
48.1266,125.9331
48.1538,126.0689
48.2203,126.2421
48.2249,126.4060
48.2467,126.5627
48.2868,126.7511
48.3721,126.9948
48.3854,127.1782
48.5079,127.4656
48.5441,127.7712
48.5652,128.0712
48.5746,128.3742
48.6287,128.6771
48.6632,129.0060
48.6864,129.2241
48.7012,129.4007
48.7239,129.5645
48.8006,129.7925
48.8472,130.0140
48.9202,130.2226
48.9237,130.4208
48.9481,130.6342
48.9951,130.8386
49.1099,131.1341
49.1140,131.4246
49.1563,131.7387
49.1804,132.0112
49.2219,132.2928
49.2941,132.6093
49.3001,132.8259
49.3355,132.9990
49.3374,133.1627
49.3495,133.1595
49.3674,133.1196
49.3821,133.0858
49.4216,133.0830
49.4224,133.0786
49.4289,133.0329
49.4897,133.0039
49.4984,132.9549
49.5482,132.9387
49.5677,132.8889
49.5755,132.8303
49.5790,132.7354
49.6037,132.6552
49.6164,132.5668
49.6478,132.4854
49.7100,132.4444
49.7140,132.3416
49.7653,132.2521
49.8367,132.1429
49.8893,132.0770
49.9177,132.0075
49.9684,131.9722
49.9747,131.9280
49.9905,131.8522
50.0429,131.7546
50.1320,131.6950
50.1779,131.6578
50.1819,131.6098
50.1970,131.5428
50.2620,131.5264
50.3980,131.4258
50.4471,131.3165
50.5312,131.2112
50.5598,131.1213
50.6059,131.0175
50.8578,130.9604
50.9059,130.9158
50.9793,130.8884
51.0160,130.8514
51.0218,130.8117
51.0856,130.8177
51.1462,130.8528
51.1948,130.8128
51.2271,130.7964
51.2286,130.7766
51.2439,130.7568
51.2643,130.7011
51.2818,130.6348
51.3470,130.5472
51.4166,130.4932
51.4717,130.4277
51.4805,130.3650
51.4974,130.3036
51.5310,130.2400
51.5477,130.1884
51.5793,130.1453
51.5811,130.1012
51.6551,130.1175
51.7279,130.1895
51.7709,130.2955
51.7722,130.3392
51.7759,130.3562
51.7948,130.3383
51.8142,130.2992
51.8331,130.2682
51.8504,130.2427
51.9630,130.2681
52.0285,130.3294
52.0309,130.3864
52.1949,130.4732
52.2082,130.5315
52.3164,130.6471
52.3251,130.7555
52.3657,130.8776
52.4172,131.0372
52.4302,131.1758
52.4703,131.3375
52.5181,131.5202
52.5268,131.6581
52.6054,131.8370
52.6352,132.0330
52.6363,132.1875
52.6391,132.3379
52.6420,132.4719
52.6800,132.6312
52.7317,132.6671
52.7770,132.6465
52.8287,132.6666
52.8393,132.6912
52.8722,132.7186
52.8777,132.7452
52.9244,132.7914
53.0159,132.8908
53.0215,132.9411
53.1288,133.0693
53.1429,133.1940
53.2152,133.3568
53.2597,133.5309
53.2617,133.6639
53.2890,133.7985
53.3019,133.9395
53.3460,133.9986
53.3508,134.0579
53.3558,134.0988
53.4385,134.1127
53.4643,134.1362
53.4971,134.1516
53.5002,134.1616
53.6136,134.1545
53.6224,134.1447
53.6681,134.1449
53.6767,134.1101
53.6801,134.0558
53.7105,133.9789
53.7130,133.9015
53.7549,133.8348
53.7639,133.7703
53.7813,133.6748
53.8545,133.6000
53.9031,133.5578
53.9733,133.5425
53.9869,133.5369
54.0127,133.5145
54.0358,133.4374
54.1154,133.3481
54.2204,133.2931
54.3078,133.2040
54.4647,133.1207
54.5360,133.0847
54.5463,133.0563
54.5695,133.0284
54.6241,132.9420
54.7881,132.9430
54.9617,133.0342
54.9935,133.1365
55.0686,133.2911
55.1334,133.4937
55.1895,133.7245
55.2031,133.9597
55.2419,134.2026
55.2487,134.4260
55.2496,134.6396
55.2520,134.8064
55.3190,134.9520
55.3825,135.1299
55.3888,135.2920
55.4516,135.4748
55.4694,135.6523
55.4780,135.8104
55.4906,135.9739
55.5169,136.1532
55.5301,136.3371
55.5802,136.4940
55.6017,136.6497
55.6096,136.7927
55.6656,136.9675
55.7308,137.1824
55.7553,137.3542
55.7806,137.5397
55.8192,137.7487
55.8221,137.9181
55.8657,138.1051
55.9611,138.3638
55.9948,138.6173
56.0340,138.8872
56.0820,139.0643
56.1615,139.3000
56.1995,139.4544
56.2073,139.6114
56.2379,139.7772
56.2997,139.9873
56.3794,140.2547
56.3864,140.5224
56.4563,140.8148
56.4590,141.1015
56.4658,141.2663
56.5077,141.4396
56.5188,141.5927
56.5550,141.7620
56.5964,141.7803
56.6381,141.8190
56.7049,141.9005
56.7181,141.9650
56.7336,142.0265
56.7499,142.0606
56.7552,142.0930
56.7951,142.1080
56.8133,142.1271
56.8816,142.1785
56.9061,142.2364
56.9157,142.2642
56.9701,142.3318
56.9716,142.3629
56.9987,142.4110
57.0317,142.4675
57.1125,142.5479
57.1252,142.5895
57.1854,142.6538
57.2058,142.6790
57.2156,142.6983
57.2766,142.7388
57.3075,142.7608
57.3120,142.7598
57.4110,142.8232
57.4950,142.9311
57.5192,143.0363
57.5347,143.1365
57.5942,143.2735
57.6704,143.4010
57.7039,143.5285
57.7625,143.6827
57.8042,143.8594
57.8215,144.0250
57.8367,144.1386
57.9010,144.2788
57.9196,144.4099
57.9229,144.5232
57.9487,144.6507
57.9915,144.7901
58.0532,144.9432
58.1175,145.0387
58.1688,145.1553
58.2105,145.2767
58.2323,145.4048
58.2446,145.5191
58.2532,145.6059
58.2721,145.6762
58.2747,145.7058
58.3502,145.7386
58.3640,145.6868
58.3778,145.6331
58.3893,145.5663
58.4281,145.4978
58.4348,145.4207
58.5208,145.3440
58.5469,145.2836
58.5875,145.2197
58.6063,145.1319
58.6818,145.0498
58.7468,145.0098
58.8338,144.9240
58.8378,144.8284
58.8801,144.7296
58.9375,144.6367
58.9553,144.5524
58.9559,144.4603
59.0099,144.3983
59.0392,144.3164
59.1008,144.2467
59.2155,144.1866
59.2348,144.1240
59.2606,144.0780
59.3178,144.0293
59.3772,143.9530
59.3813,143.8706
59.4029,143.7902
59.4389,143.6980
59.5093,143.6156
59.5161,143.5365
59.5592,143.4468
59.5924,143.3560
59.6191,143.2632
59.6921,143.2072
59.7271,143.1749
59.7561,143.1557
59.8423,143.1863
59.8437,143.2047
59.8766,143.2281
59.8874,143.2429
59.9012,143.2254
59.9093,143.2127
60.0585,143.2927
60.0719,143.3323
60.1002,143.3898
60.1923,143.5003
60.2600,143.6569
60.2690,143.7986
60.2766,143.9359
60.3916,144.0929
60.4153,144.2394
60.4900,144.4127
60.5050,144.5865
60.5077,144.7531
60.5210,144.8627
60.6929,145.0869
60.6993,145.3077
60.7141,145.5383
60.7379,145.7805
60.7607,145.9967
60.8298,146.2576
60.8356,146.4826
60.8405,146.7065
60.8780,146.9054
60.9048,147.0255
60.9252,147.1324
60.9700,147.2557
61.0180,147.4107
61.0496,147.5736
61.1228,147.7447
61.1356,147.9117
61.2379,148.0834
61.2764,148.2087
61.2793,148.3117
61.3019,148.3789
61.3265,148.4491
61.3601,148.5357
61.3808,148.6097
61.3974,148.5493
61.4453,148.4889
61.4842,148.4498
61.5251,148.4312
61.5323,148.3999
61.6661,148.4406
61.7036,148.4873
61.7459,148.5137
61.7915,148.5254
61.8039,148.5173
61.8068,148.4737
61.9185,148.4036
61.9270,148.3316
61.9378,148.2396
62.0430,148.1641
62.0470,148.0869
62.1552,148.0764
62.1691,148.0191
62.1914,147.9737
62.2721,147.8769
62.2876,147.7821
62.3730,147.7250
62.4263,147.7001
62.4910,147.7089
62.6004,147.7844
62.6162,147.8662
62.6258,147.9207
62.6745,147.9517
62.6845,147.9616
62.7034,147.9812
62.7103,148.0037
62.9362,148.1668
62.9862,148.2667
63.0301,148.3784
63.1000,148.5337
63.1325,148.7053
63.1585,148.8630
63.1749,149.0281
63.1932,149.1582
63.2665,149.3258
63.3968,149.5783
63.4192,149.8354
63.4243,150.0872
63.4847,150.3232
63.5065,150.5591
63.5770,150.8354
63.6968,151.1879
63.7240,151.5504
63.7425,151.9082
63.7682,152.0461
63.7715,152.1848
63.9078,152.3738
63.9313,152.5440
63.9811,152.7281
64.0317,152.8650
64.0771,153.0259
64.1163,153.1847
64.1585,153.3525
64.2471,153.5754
64.2987,153.8039
64.4166,154.1057
64.4377,154.4164
64.4437,154.6725
64.4542,154.9333
64.4555,155.1821
64.4945,155.4378
64.5089,155.6794
64.5242,155.9000
64.5757,156.1525
64.5853,156.3902
64.6251,156.5790
64.6396,156.7092
64.6620,156.8409
64.6876,156.8823
64.6935,156.9044
64.8100,156.9342
64.8130,156.9326
64.8639,156.9507
64.8672,156.9622
64.8727,156.9756
64.8965,156.9785
64.9799,156.9951
65.0040,156.9787
65.0092,156.9049
65.0175,156.8086
65.0670,156.7268
65.1414,156.6343
65.1652,156.5559
65.1899,156.4776
65.1910,156.3995
65.2450,156.3147
65.2942,156.2270
65.3547,156.1587
65.3722,156.0999
65.4766,156.1039
65.4870,156.0837
65.6348,156.0147
65.6696,155.9644
65.7179,155.9337
65.7421,155.9094
65.7605,155.8906
65.7723,155.8731
65.7889,155.7984
65.8203,155.7213
65.8365,155.6520
65.8383,155.5771
65.9047,155.4918
65.9345,155.4014
65.9462,155.3076
66.0625,155.2118
66.1982,155.1149
66.2538,155.0417
66.2727,154.9787
66.2947,154.9087
66.5394,154.9262
66.6310,154.9814
66.6473,155.0258
66.7399,155.1115
66.7834,155.2174
66.8666,155.3200
66.9280,155.4543
66.9528,155.6020
66.9875,155.7648
67.0286,155.9431
67.0481,156.0934
67.0805,156.2611
67.1313,156.4427
67.1514,156.6281
67.1561,156.8114
67.2212,157.0293
67.2416,157.2500
67.2512,157.4584
67.2650,157.6709
67.3249,157.8843
67.3534,158.0860
67.3727,158.2787
67.4399,158.5006
67.4491,158.7183
67.4863,158.9551
67.4985,159.1978
67.5136,159.4289
67.5473,159.6366
67.5570,159.8161
67.5678,159.9375
67.5690,160.0594
67.5806,160.1474
67.6475,160.2023
67.6666,160.1964
67.6712,160.1228
67.6795,160.0370
67.8147,159.9448
67.8682,159.8523
67.9173,159.7592
67.9988,159.6684
68.0543,159.6116
68.1563,159.5490
68.1900,159.4910
68.2096,159.4325
68.2596,159.4003
68.2963,159.3782
68.2988,159.3546
68.3125,159.3121
68.3383,159.2725
68.3565,159.2404
68.4316,159.2436
68.4537,159.2509
68.5975,159.3364
68.6126,159.4201
68.6361,159.5104
68.6644,159.6041
68.6862,159.6765
68.6968,159.7501
68.7626,159.8563
68.8047,159.9181
68.8329,159.9848
68.8594,160.0422
68.8879,159.9922
68.9147,159.9116
68.9447,159.8177
68.9972,159.7485
69.1593,159.7296
69.1900,159.7270
69.1920,159.7173
69.2725,159.7482
69.3072,159.7437
69.3284,159.7459
69.3777,159.7368
69.3897,159.6873
69.3947,159.6375
69.4152,159.5989
69.4591,159.5258
69.5270,159.4305
69.5991,159.3578
69.6255,159.2801
69.6612,159.2141
69.7602,159.1779
69.8158,159.1441
69.8247,159.0692
69.8523,159.0044
69.9094,158.9688
69.9205,158.9237
70.0197,158.8612
70.0331,158.8019
70.1210,158.7918
70.1522,158.7619
70.1882,158.7445
70.1886,158.7264
70.2462,158.7094
70.2559,158.6920
70.2699,158.6667
70.2892,158.6242
70.3261,158.5795
70.3291,158.5239
70.3450,158.4602
70.3769,158.3724
70.4656,158.3249
70.5167,158.2882
70.5281,158.2374
70.5382,158.1791
70.6366,158.1234
70.6648,158.0620
70.7646,158.0573
70.8039,158.0749
70.8325,158.0731
70.8351,158.0623
70.8665,158.0559
70.8942,158.0599
70.9128,158.0495
70.9408,158.0515
70.9630,158.0564
70.9649,158.0466
70.9873,158.0478
70.9995,158.0545
71.0755,158.0587
71.0973,158.0645
71.1655,157.9807
71.2020,157.9063
71.2343,157.8291
71.3341,157.7584
71.3681,157.7027
71.4104,157.6351
71.4253,157.5671
71.4272,157.4951
71.4484,157.4085
71.4521,157.3225
71.5055,157.2309
71.6075,157.1528
71.6795,157.0924
71.6909,157.0285
71.7043,156.9667
71.7335,156.9190
71.7997,156.8953
71.8022,156.8692
71.8035,156.8030
71.8795,156.7343
71.8859,156.6527
71.8864,156.5680
71.9564,156.5014
71.9888,156.4503
71.9913,156.3965
72.0208,156.3359
72.0749,156.2824
72.0885,156.1966
72.1435,156.1370
72.2550,156.1118
72.2729,156.0932
72.2941,156.0747
72.3092,156.0611
72.3869,156.0644
72.4169,156.0818
72.4209,156.0940
72.4306,156.1044
72.4601,156.1223
72.4901,156.1410
72.5187,156.1703
72.5289,156.1414
72.5501,156.1230
72.5644,156.0496
72.6617,155.9950
72.7193,155.9552
72.7365,155.9238
72.7727,155.8738
72.7766,155.8027
72.9898,155.7202
73.0014,155.6386
73.0911,155.6064
73.1210,155.5728
73.1275,155.5096
73.2328,155.4890
73.2362,155.4645
73.2837,155.4658
73.3057,155.4736
73.3367,155.4633
73.4394,155.5003
73.4517,155.5156
73.4559,155.5245
73.5254,155.5700
73.5328,155.6090
73.5586,155.6320
73.5635,155.6306
73.6353,155.6476
73.6679,155.6696
73.6785,155.6887
73.6814,155.6969
73.6926,155.6759
73.7156,155.6174
73.7643,155.5352
73.8474,155.4823
73.8490,155.4095
73.8687,155.3429
73.8810,155.2624
73.9451,155.2164
73.9483,155.1718
73.9696,155.1145
73.9915,155.0633
74.0527,154.9861
74.0854,154.9045
74.1306,154.8388
74.3922,154.7658
74.4249,154.6811
74.5526,154.6086
74.7171,154.5971
74.7600,154.5902
74.7718,154.5723
74.7915,154.5627
74.8319,154.5721
74.8734,154.5900
74.9363,154.5843
74.9570,154.5838
74.9721,154.5612
75.0076,154.5574
75.0250,154.5539
75.0398,154.5513
75.0671,154.5350
75.1521,154.5568
75.1602,154.5543
75.2027,154.5233
75.3852,154.5511
75.4261,154.5734
75.5229,154.5733
75.5503,154.5645
75.6048,154.5833
75.6474,154.5979
75.6583,154.6157
75.6611,154.6305
75.6622,154.6245
75.6722,154.6063
